para_id,sent_id,sentence,label
P000169,P000169_S000,"The official position of the Ministry of Foreign Affairs of the People's Republic of China is that the Ming implemented a policy of managing Tibet according to conventions and customs, granting titles and setting up administrative organs over Tibet.",1
P000169,P000169_S001,The State Council Information Office of the People's Republic states that the Ming dynasty's Ü-Tsang Commanding Office governed most areas of Tibet.,1
P000169,P000169_S002,"It also states that while the Ming abolished the policy council set up by the Mongol Yuan to manage local affairs in Tibet and the Mongol system of Imperial Tutors to govern religious affairs, the Ming adopted a policy of bestowing titles upon religious leaders who had submitted to the Ming dynasty.",0
P000169,P000169_S003,"For example, an edict of the Hongwu Emperor in 1373 appointed the Tibetan leader Choskunskyabs as the General of the Ngari Military and Civil Wanhu Office, stating:",1
P000170,P000170_S000,"Chen Qingying, Professor of History and Director of the History Studies Institute under the China Tibetology Research Center in Beijing, writes that the Ming court conferred new official positions on ex-Yuan Tibetan leaders of the Phachu Kargyu and granted them lower-ranking positions.",1
P000170,P000170_S001,"Of the county (zong or dzong) leaders of Neiwo Zong and Renbam Zong, Chen states that when ""the Emperor learned the actual situation of the Phachu Kargyu, the Ming court then appointed the main Zong leaders to be senior officers of the Senior Command of Dbus and Gtsang.""",0
P000170,P000170_S002,"The official posts that the Ming court established in Tibet, such as senior and junior commanders, offices of Qianhu (in charge of 1,000 households), and offices of Wanhu (in charge of 10,000 households), were all hereditary positions according to Chen, but he asserts that ""the succession of some important posts still had to be approved by the emperor,"" while old imperial mandates had to be returned to the Ming court for renewal.",1
P000171,P000171_S000,"According to Tibetologist John Powers, Tibetan sources counter this narrative of titles granted by the Chinese to Tibetans with various titles which the Tibetans gave to the Chinese emperors and their officials.",1
P000171,P000171_S001,"Tribute missions from Tibetan monasteries to the Chinese court brought back not only titles, but large, commercially valuable gifts which could subsequently be sold.",0
P000171,P000171_S002,"The Ming emperors sent invitations to ruling lamas, but the lamas sent subordinates rather than coming themselves, and no Tibetan ruler ever explicitly accepted the role of being a vassal of the Ming.",1
P000172,P000172_S000,"Hans Bielenstein writes that as far back as the Han dynasty (202 BCE–220 CE), the Han Chinese government ""maintained the fiction"" that the foreign officials administering the various ""Dependent States"" and oasis city-states of the Western Regions (composed of the Tarim Basin and oasis of Turpan) were true Han representatives due to the Han government's conferral of Chinese seals and seal cords to them.",1
P000173,P000173_S000,"Wang and Nyima state that after the official title ""Education Minister"" was granted to Tai Situ Changchub Gyaltsen (1302–1364) by the Yuan court, this title appeared frequently with his name in various Tibetan texts, while his Tibetan title ""Degsi"" (sic properly sde-srid or desi) is seldom mentioned.",1
P000173,P000173_S001,"Wang and Nyima take this to mean that ""even in the later period of the Yuan dynasty, the Yuan imperial court and the Phagmodrupa Dynasty maintained a Central-local government relation.""",1
P000173,P000173_S002,"The Tai Situpa is even supposed to have written in his will: ""In the past I received loving care from the emperor in the east.",1
P000173,P000173_S003,"If the emperor continues to care for us, please follow his edicts and the imperial envoy should be well received.""",0
P000174,P000174_S000,"However, Lok-Ham Chan, a professor of history at the University of Washington, writes that Changchub Gyaltsen's aims were to recreate the old Tibetan Kingdom that existed during the Chinese Tang dynasty, to build ""nationalist sentiment"" amongst Tibetans, and to ""remove all traces of Mongol suzerainty.""",1
P000174,P000174_S001,"Georges Dreyfus, a professor of religion at Williams College, writes that it was Changchub Gyaltsen who adopted the old administrative system of Songtsän Gampo (c. 605–649)—the first leader of the Tibetan Empire to establish Tibet as a strong power—by reinstating its legal code of punishments and administrative units.",0
P000174,P000174_S002,"For example, instead of the 13 governorships established by the Mongol Sakya viceroy, Changchub Gyaltsen divided Central Tibet into districts (dzong) with district heads (dzong dpon) who had to conform to old rituals and wear clothing styles of old Imperial Tibet.",0
P000174,P000174_S003,"Van Praag asserts that Changchub Gyaltsen's ambitions were to ""restore to Tibet the glories of its Imperial Age"" by reinstating secular administration, promoting ""national culture and traditions,"" and installing a law code that survived into the 20th century.",1
P000175,P000175_S000,"According to Chen, the Ming officer of Hezhou (modern day Linxia) informed the Hongwu Emperor that the general situation in Dbus and Gtsang ""was under control,"" and so he suggested to the emperor that he offer the second Phagmodru ruler, Jamyang Shakya Gyaltsen, an official title.",1
P000175,P000175_S001,"According to the Records of the Founding Emperor, the Hongwu Emperor issued an edict granting the title ""Initiation State Master"" to Sagya Gyaincain, while the latter sent envoys to the Ming court to hand over his jade seal of authority along with tribute of colored silk and satin, statues of the Buddha, Buddhist scriptures, and sarira.",1
P000176,P000176_S000,"Dreyfus writes that after the Phagmodrupa lost its centralizing power over Tibet in 1434, several attempts by other families to establish hegemonies failed over the next two centuries until 1642 with the 5th Dalai Lama's effective hegemony over Tibet.",1
P000177,P000177_S000,"The Ming dynasty granted titles to lamas of schools such as the Karmapa Kargyu, but the latter had previously declined Mongol invitations to receive titles.",1
P000177,P000177_S001,"When the Ming Yongle Emperor invited Je Tsongkhapa (1357–1419), founder of the Gelug school, to come to the Ming court and pay tribute, the latter declined.",1
P000177,P000177_S002,"Wang and Nyima write that this was due to old age and physical weakness, and also because of efforts being made to build three major monasteries.",0
P000177,P000177_S003,"Chen Qingying states that Tsongkhapa wrote a letter to decline the Emperor's invitation, and in this reply, Tsongkhapa wrote:",0
P000178,P000178_S000,"A. Tom Grunfeld says that Tsongkhapa claimed ill health in his refusal to appear at the Ming court, while Rossabi adds that Tsongkhapa cited the ""length and arduousness of the journey"" to China as another reason not to make an appearance.",0
P000178,P000178_S001,"This first request by the Ming was made in 1407, but the Ming court sent another embassy in 1413, this one led by the eunuch Hou Xian (候顯; fl.",1
P000178,P000178_S002,"1403–1427), which was again refused by Tsongkhapa.",0
P000178,P000178_S003,"Rossabi writes that Tsongkhapa did not want to entirely alienate the Ming court, so he sent his disciple Chosrje Shākya Yeshes to Nanjing in 1414 on his behalf, and upon his arrival in 1415 the Yongle Emperor bestowed upon him the title of ""State Teacher""—the same title earlier awarded the Phagmodrupa ruler of Tibet.",1
P000178,P000178_S004,"The Xuande Emperor (r. 1425–1435) even granted this disciple Chosrje Shākya Yeshes the title of a ""King"" (王).",0
P000178,P000178_S005,"This title does not appear to have held any practical meaning, or to have given its holder any power, at Tsongkhapa's Ganden Monastery.",0
P000178,P000178_S006,"Wylie notes that this—like the Karma Kargyu—cannot be seen as a reappointment of Mongol Yuan offices, since the Gelug school was created after the fall of the Yuan dynasty.",0
P000179,P000179_S000,Dawa Norbu argues that modern Chinese Communist historians tend to be in favor of the view that the Ming simply reappointed old Yuan dynasty officials in Tibet and perpetuated their rule of Tibet in this manner.,1
P000179,P000179_S001,"Norbu writes that, although this would have been true for the eastern Tibetan regions of Amdo and Kham's ""tribute-cum-trade"" relations with the Ming, it was untrue if applied to the western Tibetan regions of Ü-Tsang and Ngari.",0
