para_id,sent_id,sentence,label
P002441,P002441_S002,"Several establishments in Soho, London, have associations with well-known, post-war literary and artistic figures, including the Pillars of Hercules, The Colony Room and the Coach and Horses.",1
P002441,P002441_S003,"The Canonbury Tavern, Canonbury, was the prototype for Orwell's ideal English pub, The Moon Under Water.",0
P002442,P002442_S000,The Red Lion in Parliament Square is close to the Palace of Westminster and is consequently used by political journalists and members of parliament.,1
P002442,P002442_S001,The pub is equipped with a Division bell that summons MPs back to the chamber when they are required to take part in a vote.,1
P002442,P002442_S002,"The Punch Bowl, Mayfair was at one time jointly owned by Madonna and Guy Ritchie.",1
P002442,P002442_S003,The Coleherne public house in Earls Court was a well-known gay pub from the 1950s.,0
P002442,P002442_S004,"It attracted many well-known patrons, such as Freddie Mercury, Kenny Everett and Rudolph Nureyev.",0
P002442,P002442_S005,It was used by the serial-killer Colin Ireland to pick up victims.,0
P002443,P002443_S000,In 1966 The Blind Beggar in Whitechapel became infamous as the scene of a murder committed by gangster Ronnie Kray.,1
P002443,P002443_S001,The Ten Bells is associated with several of the victims of Jack the Ripper.,0
P002443,P002443_S002,"In 1955, Ruth Ellis, the last woman executed in the United Kingdom, shot David Blakely as he emerged from The Magdala in South Hill Park, Hampstead, the bullet holes can still be seen in the walls outside.",1
P002443,P002443_S003,It is said that Vladimir Lenin and a young Joseph Stalin met in the Crown and Anchor pub (now known as The Crown Tavern) on Clerkenwell Green when the latter was visiting London in 1903.,1
P002444,P002444_S000,"The Angel, Islington was formerly a coaching inn, the first on the route northwards out of London, where Thomas Paine is believed to have written much of The Rights of Man.",1
P002444,P002444_S001,"It was mentioned by Charles Dickens, became a Lyons Corner House, and is now a Co-operative Bank.",1
P002445,P002445_S000,"The Eagle and Child and the Lamb and Flag, Oxford, were regular meeting places of the Inklings, a writers' group which included J. R. R. Tolkien and C. S. Lewis.",1
P002445,P002445_S001,"The Eagle in Cambridge is where Francis Crick interrupted patrons' lunchtime on 28 February 1953 to announce that he and James Watson had ""discovered the secret of life"" after they had come up with their proposal for the structure of DNA.",1
P002445,P002445_S002,The anecdote is related in Watson's book The Double Helix.,0
P002445,P002445_S003,and commemorated with a blue plaque on the outside wall.,0
P002446,P002446_S000,"The major soap operas on British television each feature a pub, and these pubs have become household names.",1
P002446,P002446_S001,"The Rovers Return is the pub in Coronation Street, the British soap broadcast on ITV.",1
P002446,P002446_S002,"The Queen Vic (short for the Queen Victoria) is the pub in EastEnders, the major soap on BBC One and the Woolpack in ITV's Emmerdale.",1
P002446,P002446_S003,"The sets of each of the three major television soap operas have been visited by some of the members of the royal family, including Queen Elizabeth II.",0
P002446,P002446_S004,"The centrepiece of each visit was a trip into the Rovers, the Queen Vic, or the Woolpack to be offered a drink.",0
P002446,P002446_S005,The Bull in the BBC Radio 4 soap opera The Archers is an important meeting point.,0
P002447,P002447_S000,"Although ""British"" pubs found outside of Britain and its former colonies are often themed bars owing little to the original British pub, a number of ""true"" pubs may be found around the world.",1
P002448,P002448_S000,"In Denmark—a country, like Britain, with a long tradition of brewing—a number of pubs have opened which eschew ""theming"", and which instead focus on the business of providing carefully conditioned beer, often independent of any particular brewery or chain, in an environment which would not be unfamiliar to a British pub-goer.",1
P002448,P002448_S001,"Some import British cask ale, rather than beer in kegs, to provide the full British real ale experience to their customers.",0
P002448,P002448_S002,"This newly established Danish interest in British cask beer and the British pub tradition is reflected by the fact that some 56 British cask beers were available at the 2008 European Beer Festival in Copenhagen, which was attended by more than 20,000 people.",1
P002449,P002449_S000,"In Ireland, pubs are known for their atmosphere or ""craic"".",0
P002449,P002449_S001,"In Irish, a pub is referred to as teach tábhairne (""tavernhouse"") or teach óil (""drinkinghouse"").",1
P002449,P002449_S002,"Live music, either sessions of traditional Irish music or varieties of modern popular music, is frequently featured in the pubs of Ireland.",0
P002449,P002449_S003,Pubs in Northern Ireland are largely identical to their counterparts in the Republic of Ireland except for the lack of spirit grocers.,0
P002449,P002449_S004,"A side effect of ""The Troubles"" was that the lack of a tourist industry meant that a higher proportion of traditional bars have survived the wholesale refitting of Irish pub interiors in the 'English style' in the 1950s and 1960s.",0
P002449,P002449_S005,New Zealand sports a number of Irish pubs.,0
P002450,P002450_S000,"The most popular term in English-speaking Canada used for a drinking establishment was ""tavern"", until the 1970s when the term ""bar"" became widespread as in the United States.",1
P002450,P002450_S001,"In the 1800s the term used was ""public house"" as in England but ""pub culture"" did not spread to Canada.",1
P002450,P002450_S002,"A fake ""English looking"" pub trend started in the 1990s, built into existing storefronts, like regular bars.",0
P002450,P002450_S003,"Most universities in Canada have campus pubs which are central to student life, as it would be bad form just to serve alcohol to students without providing some type of basic food.",0
P002450,P002450_S004,Often these pubs are run by the student's union.,0
P002450,P002450_S005,"The gastropub concept has caught on, as traditional British influences are to be found in many Canadian dishes.",0
P002450,P002450_S006,"There are now pubs in the large cities of Canada that cater to anyone interested in a ""pub"" type drinking environment.",0
P002450,P002450_S007,[citation needed],0
P002451,P002451_S000,"An Internet service provider (ISP) is an organization that provides services for accessing, using, the Internet.",1
P002451,P002451_S001,"Internet service providers may be organized in various forms, such as commercial, community-owned, non-profit, or otherwise privately owned.",0
P002452,P002452_S000,"Internet services typically provided by ISPs include Internet access, Internet transit, domain name registration, web hosting, Usenet service, and colocation.",1
P002453,P002453_S000,The Internet was developed as a network between government research laboratories and participating departments of universities.,1
